"id","sourceName","scientificName","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto","nocturnal","crepuscular","diurnal","bodymass_value"
"ITIS:609828","Pseudocheirus peregrinus","Pseudocheirus peregrinus",0,0,0,0,0,0,20,10,0,70,1,0,0,900
"ITIS:709422","Pseudochirulus caroli","Pseudochirulus caroli",0,0,0,0,0,0,20,0,0,80,1,0,0,456.02
"ITIS:709428","Pseudochirulus schlegeli","Pseudochirulus schlegeli",0,0,0,0,0,0,20,0,0,80,1,0,0,255.44
"ITIS:709427","Pseudochirulus mayeri","Pseudochirulus mayeri",0,0,0,0,0,0,20,0,0,80,1,0,0,151.75
"ITIS:709426","Pseudochirulus larvatus","Pseudochirulus larvatus",0,0,0,0,0,0,20,0,0,80,1,0,0,448.3
"ITIS:709425","Pseudochirulus herbertensis","Pseudochirulus herbertensis",0,0,0,0,0,0,20,0,0,80,1,0,0,1098.34
"ITIS:709424","Pseudochirulus forbesi","Pseudochirulus forbesi",0,0,0,0,0,0,20,0,0,80,1,0,0,639.16
"ITIS:709423","Pseudochirulus cinereus","Pseudochirulus cinereus",0,0,0,0,0,0,20,0,0,80,1,0,0,977.48
"ITIS:709421","Pseudochirulus canescens","Pseudochirulus canescens",0,0,0,0,0,0,20,0,0,80,1,0,0,300
"ITIS:609830","Pseudochirops albertisii","Pseudochirops albertisii",0,0,0,0,0,0,10,0,0,90,1,0,0,784.85
"ITIS:609831","Pseudochirops archeri","Pseudochirops archeri",0,0,0,0,0,0,10,0,0,90,1,0,0,1091.5
"ITIS:609832","Pseudochirops corinnae","Pseudochirops corinnae",0,0,0,0,0,0,10,0,0,90,1,0,0,1123
"ITIS:709420","Pseudochirops coronatus","Pseudochirops coronatus",0,0,0,0,0,0,10,0,0,90,1,0,0,1500
"ITIS:609833","Pseudochirops cupreus","Pseudochirops cupreus",0,0,0,0,0,0,10,0,0,90,1,0,0,1724.5
"ITIS:609836","Dactylopsila tatei","Dactylopsila tatei",80,0,0,0,0,0,10,0,0,10,1,0,0,252
"ITIS:609837","Dactylopsila trivirgata","Dactylopsila trivirgata",80,0,0,0,0,0,10,0,0,10,1,0,0,413.53
"ITIS:609835","Dactylopsila palpator","Dactylopsila palpator",80,0,0,0,0,0,10,0,0,10,1,0,0,398
"ITIS:609834","Dactylopsila megalura","Dactylopsila megalura",80,0,0,0,0,0,10,0,0,10,1,0,0,277.74
"ITIS:609838","Gymnobelideus leadbeateri","Gymnobelideus leadbeateri",50,0,0,0,0,0,0,50,0,0,1,0,0,127
"ITIS:609839","Petaurus abidi","Petaurus abidi",40,0,0,0,10,0,0,30,20,0,1,0,0,278
"ITIS:609841","Petaurus breviceps","Petaurus breviceps",40,0,0,0,10,0,0,30,20,0,1,0,0,106.28
"ITIS:609843","Petaurus norfolcensis","Petaurus norfolcensis",40,0,0,0,10,0,0,30,20,0,1,0,0,230
"ITIS:609840","Petaurus australis","Petaurus australis",40,0,0,0,10,0,0,30,20,0,1,0,0,575
"ITIS:609842","Petaurus gracilis","Petaurus gracilis",40,0,0,0,10,0,0,30,20,0,1,0,0,353
"ITIS:709408","Petaurus biacensis","Petaurus biacensis",40,0,0,0,10,0,0,30,20,0,1,0,0,90.98
"ITIS:609844","Tarsipes rostratus","Tarsipes rostratus",0,0,0,0,0,0,0,100,0,0,1,0,0,9
"ITIS:609845","Acrobates pygmaeus","Acrobates pygmaeus",80,0,0,0,0,0,0,10,0,10,1,0,0,12
"ITIS:609846","Distoechurus pennatus","Distoechurus pennatus",40,0,0,0,0,0,40,20,0,0,1,0,0,44.1
"ITIS:552725","Lagorchestes leporides","Lagorchestes leporides",0,0,0,0,0,0,0,0,0,100,1,0,0,3000
"ITIS:552724","Lagorchestes hirsutus","Lagorchestes hirsutus",0,0,0,0,0,0,0,0,0,100,1,0,0,1265
"ITIS:552723","Lagorchestes conspicillatus","Lagorchestes conspicillatus",0,0,0,0,0,0,0,0,0,100,1,0,0,3050
"ITIS:552722","Lagorchestes asomatus","Lagorchestes asomatus",0,0,0,0,0,0,0,0,0,100,1,0,0,1500
"ITIS:552732","Macropus fuliginosus","Macropus fuliginosus",0,0,0,0,0,0,0,0,0,100,1,1,0,22000
"ITIS:552733","Macropus giganteus","Macropus giganteus",0,0,0,0,0,0,0,0,0,100,1,1,0,25875
"ITIS:552737","Macropus parryi","Macropus parryi",0,0,0,0,0,0,0,0,0,100,1,1,0,13500
"ITIS:552730","Macropus dorsalis","Macropus dorsalis",0,0,0,0,0,0,0,0,0,100,1,1,0,11250
"ITIS:552731","Macropus eugenii","Macropus eugenii",0,0,0,0,0,0,0,0,0,100,1,1,0,6500
"ITIS:552734","Macropus greyi","Macropus greyi",0,0,0,0,0,0,0,0,0,100,1,1,0,10000
"ITIS:552736","Macropus parma","Macropus parma",0,0,0,0,0,0,0,0,0,100,1,1,0,4500
"ITIS:552727","Macropus agilis","Macropus agilis",0,0,0,0,0,0,0,0,0,100,1,1,0,15000
"ITIS:552739","Macropus rufogriseus","Macropus rufogriseus",0,0,0,0,0,0,0,0,0,100,1,1,0,16850
"ITIS:552735","Macropus irma","Macropus irma",0,0,0,0,0,0,0,0,0,100,1,1,0,8000
"ITIS:552728","Macropus antilopinus","Macropus antilopinus",0,0,0,0,0,0,0,0,0,100,1,1,0,27250
"ITIS:552738","Macropus robustus","Macropus robustus",0,0,0,0,0,0,0,0,0,100,1,1,0,21262.5
"ITIS:552729","Macropus bernardus","Macropus bernardus",0,0,0,0,0,0,0,0,0,100,1,1,0,17000
"ITIS:552740","Macropus rufus","Macropus rufus",0,0,0,0,0,0,0,0,0,100,1,1,0,46250
"ITIS:552710","Dendrolagus inustus","Dendrolagus inustus",0,0,0,0,0,0,50,0,0,50,1,1,1,13031.25
"ITIS:552711","Dendrolagus lumholtzi","Dendrolagus lumholtzi",0,0,0,0,0,0,50,0,0,50,1,1,1,6750
"ITIS:552712","Dendrolagus matschiei","Dendrolagus matschiei",0,0,0,0,0,0,50,0,0,50,1,1,1,6960
"ITIS:709405","Dendrolagus mbaiso","Dendrolagus mbaiso",0,0,0,0,0,0,50,0,0,50,1,1,1,9395.06
"ITIS:709406","Dendrolagus pulcherrimus","Dendrolagus pulcherrimus",0,0,0,0,0,0,50,0,0,50,1,1,1,9511.11
"ITIS:552713","Dendrolagus scottae","Dendrolagus scottae",0,0,0,0,0,0,50,0,0,50,1,1,1,10375
"ITIS:552714","Dendrolagus spadix","Dendrolagus spadix",0,0,0,0,0,0,50,0,0,50,1,1,1,9100
"ITIS:709407","Dendrolagus stellarum","Dendrolagus stellarum",0,0,0,0,0,0,50,0,0,50,1,1,1,9511.11
"ITIS:552715","Dendrolagus ursinus","Dendrolagus ursinus",0,0,0,0,0,0,50,0,0,50,1,1,1,13250
"ITIS:552707","Dendrolagus bennettianus","Dendrolagus bennettianus",0,0,0,0,0,0,50,0,0,50,1,1,1,10950
"ITIS:552708","Dendrolagus dorianus","Dendrolagus dorianus",0,0,0,0,0,0,50,0,0,50,1,1,1,9581
"ITIS:552709","Dendrolagus goodfellowi","Dendrolagus goodfellowi",0,0,0,0,0,0,50,0,0,50,1,1,1,8025
"ITIS:552718","Dorcopsis luctuosa","Dorcopsis luctuosa",0,0,0,0,0,0,20,0,0,80,1,1,0,6352
"ITIS:552719","Dorcopsis muelleri","Dorcopsis muelleri",0,0,0,0,0,0,20,0,0,80,1,1,0,5500
"ITIS:552717","Dorcopsis hageni","Dorcopsis hageni",0,0,0,0,0,0,20,0,0,80,1,1,0,5500
"ITIS:552716","Dorcopsis atrata","Dorcopsis atrata",0,0,0,0,0,0,20,0,0,80,1,1,0,5916.5
"ITIS:552721","Dorcopsulus vanheurni","Dorcopsulus vanheurni",0,0,0,0,0,0,50,0,0,50,1,1,1,1785.75
"ITIS:552720","Dorcopsulus macleayi","Dorcopsulus macleayi",0,0,0,0,0,0,50,0,0,50,1,0,0,2988
"ITIS:552743","Onychogalea unguifera","Onychogalea unguifera",0,0,0,0,0,0,0,0,0,100,1,0,0,6650
"ITIS:552742","Onychogalea lunata","Onychogalea lunata",0,0,0,0,0,0,0,0,0,100,1,0,0,3500
"ITIS:552741","Onychogalea fraenata","Onychogalea fraenata",0,0,0,0,0,0,0,0,0,100,1,0,0,5500
"ITIS:709412","Petrogale purpureicollis","Petrogale purpureicollis",0,0,0,0,0,0,10,0,0,90,1,0,0,5850
"ITIS:709409","Petrogale coenensis","Petrogale coenensis",0,0,0,0,0,0,10,0,0,90,1,0,0,4123.14
"ITIS:552746","Petrogale burbidgei","Petrogale burbidgei",0,0,0,0,0,0,0,0,0,100,1,0,0,1258
"ITIS:552745","Petrogale brachyotis","Petrogale brachyotis",0,0,0,0,0,0,10,0,10,80,1,0,0,4050
"ITIS:552744","Petrogale assimilis","Petrogale assimilis",0,0,0,0,0,0,10,0,0,90,1,0,0,4500
"ITIS:552748","Petrogale godmani","Petrogale godmani",0,0,0,0,0,0,0,0,0,100,1,0,0,4750
"ITIS:552753","Petrogale xanthopus","Petrogale xanthopus",0,0,0,0,0,0,0,0,0,100,1,0,0,8500
"ITIS:709413","Petrogale sharmani","Petrogale sharmani",0,0,0,0,0,0,0,0,0,100,1,0,0,4123.14
"ITIS:709410","Petrogale herberti","Petrogale herberti",0,0,0,0,0,0,0,0,0,100,1,0,0,4123.14
"ITIS:552749","Petrogale inornata","Petrogale inornata",0,0,0,0,0,0,0,0,0,100,1,0,0,4600
"ITIS:552750","Petrogale lateralis","Petrogale lateralis",0,0,0,0,0,0,0,0,0,100,1,0,0,4625
"ITIS:709411","Petrogale mareeba","Petrogale mareeba",0,0,0,0,0,0,0,0,0,100,1,0,0,4123.14
"ITIS:552747","Petrogale concinna","Petrogale concinna",0,0,0,0,0,0,0,0,0,100,1,0,0,1400
"ITIS:552751","Petrogale persephone","Petrogale persephone",0,0,0,0,0,0,0,0,0,100,1,0,0,6200
"ITIS:552752","Petrogale rothschildi","Petrogale rothschildi",0,0,0,0,0,0,0,0,0,100,1,0,0,3400
"ITIS:179924","Petrogale penicillata","Petrogale penicillata",0,0,0,0,0,0,20,0,10,70,1,0,0,7100
"ITIS:552754","Setonix brachyurus","Setonix brachyurus",0,0,0,0,0,0,0,0,0,100,1,0,0,3250
"ITIS:709433","Thylogale calabyi","Thylogale calabyi",0,0,0,0,0,0,0,0,0,100,1,1,0,4326.13
"ITIS:709432","Thylogale browni","Thylogale browni",0,0,0,0,0,0,0,0,0,100,1,1,0,5478
"ITIS:552758","Thylogale thetis","Thylogale thetis",0,0,0,0,0,0,0,0,0,100,1,1,0,5400
"ITIS:552757","Thylogale stigmatica","Thylogale stigmatica",0,0,0,0,0,0,0,0,0,100,1,1,0,4600
"ITIS:709434","Thylogale lanatus","Thylogale lanatus",0,0,0,0,0,0,0,0,0,100,1,1,0,4758.79
"ITIS:552756","Thylogale brunii","Thylogale brunii",0,0,0,0,0,0,0,0,0,100,1,1,0,3620
"ITIS:552755","Thylogale billardierii","Thylogale billardierii",0,0,0,0,0,0,0,0,0,100,1,1,0,5450
"ITIS:552759","Wallabia bicolor","Wallabia bicolor",0,0,0,0,0,0,0,0,0,100,1,0,0,15000
"ITIS:552726","Lagostrophus fasciatus","Lagostrophus fasciatus",0,0,0,0,0,0,50,0,0,50,1,0,0,1700
"ITIS:552703","Hypsiprymnodon moschatus","Hypsiprymnodon moschatus",70,0,0,0,0,0,20,0,0,10,0,0,1,520
"ITIS:552698","Aepyprymnus rufescens","Aepyprymnus rufescens",0,0,0,0,0,0,0,0,0,100,1,0,0,3250
"ITIS:552700","Bettongia lesueur","Bettongia lesueur",0,0,0,0,0,0,0,0,30,70,1,0,0,1500
"ITIS:552701","Bettongia penicillata","Bettongia penicillata",0,0,0,0,0,0,0,0,30,70,1,0,0,1300
"ITIS:709404","Bettongia tropica","Bettongia tropica",10,0,0,0,0,0,0,0,10,80,1,0,0,1256.58
"ITIS:552699","Bettongia gaimardi","Bettongia gaimardi",0,0,0,0,0,0,0,0,30,70,1,0,0,1660
"ITIS:552702","Caloprymnus campestris","Caloprymnus campestris",30,0,0,0,0,0,0,0,0,70,1,0,0,900
"ITIS:552705","Potorous platyops","Potorous platyops",20,0,0,0,0,0,0,0,0,80,1,0,0,500
"ITIS:709419","Potorous gilbertii","Potorous gilbertii",20,0,0,0,0,0,0,0,0,80,1,0,0,1569.46
"ITIS:552704","Potorous longipes","Potorous longipes",20,0,0,0,0,0,0,0,0,80,1,0,0,1900
"ITIS:552706","Potorous tridactylus","Potorous tridactylus",20,0,0,0,0,0,0,0,0,80,1,0,0,1100
"ITIS:633492","Geogale aurita","Geogale aurita",70,30,0,0,0,0,0,0,0,0,1,0,0,7
"ITIS:633493","Limnogale mergulus","Limnogale mergulus",60,0,20,20,0,0,0,0,0,0,1,0,0,78.6
"ITIS:633499","Microgale longicaudata","Microgale longicaudata",100,0,0,0,0,0,0,0,0,0,1,1,1,7.3
"ITIS:633505","Microgale thomasi","Microgale thomasi",100,0,0,0,0,0,0,0,0,0,1,1,1,22.9
"ITIS:633504","Microgale talazaci","Microgale talazaci",100,0,0,0,0,0,0,0,0,0,1,1,1,48
"ITIS:709712","Microgale taiva","Microgale taiva",100,0,0,0,0,0,0,0,0,0,1,1,1,12.4
"ITIS:709711","Microgale soricoides","Microgale soricoides",100,0,0,0,0,0,0,0,0,0,1,1,1,18.7
"ITIS:633503","Microgale pusilla","Microgale pusilla",100,0,0,0,0,0,0,0,0,0,1,1,1,3.4
"ITIS:633501","Microgale principula","Microgale principula",100,0,0,0,0,0,0,0,0,0,1,1,1,10.2
"ITIS:633500","Microgale parvula","Microgale parvula",100,0,0,0,0,0,0,0,0,0,1,1,1,3.4
"ITIS:709709","Microgale monticola","Microgale monticola",100,0,0,0,0,0,0,0,0,0,1,1,1,13.9
"ITIS:709708","Microgale gymnorhyncha","Microgale gymnorhyncha",100,0,0,0,0,0,0,0,0,0,1,1,1,18.2
"ITIS:633498","Microgale gracilis","Microgale gracilis",100,0,0,0,0,0,0,0,0,0,1,1,1,23.3
"ITIS:709707","Microgale fotsifotsy","Microgale fotsifotsy",100,0,0,0,0,0,0,0,0,0,1,1,1,7.7
"ITIS:633497","Microgale dryas","Microgale dryas",100,0,0,0,0,0,0,0,0,0,1,1,1,40
"ITIS:709706","Microgale drouhardi","Microgale drouhardi",100,0,0,0,0,0,0,0,0,0,1,1,1,10.5
"ITIS:633496","Microgale dobsoni","Microgale dobsoni",100,0,0,0,0,0,0,0,0,0,1,1,1,38
"ITIS:633495","Microgale cowani","Microgale cowani",100,0,0,0,0,0,0,0,0,0,1,1,1,13.8
"ITIS:633494","Microgale brevicaudata","Microgale brevicaudata",100,0,0,0,0,0,0,0,0,0,1,1,1,11.3
"ITIS:709710","Microgale nasoloi","Microgale nasoloi",100,0,0,0,0,0,0,0,0,0,1,1,1,13.83
"ITIS:633506","Oryzorictes hova","Oryzorictes hova",100,0,0,0,0,0,0,0,0,0,1,0,0,36.5
"ITIS:633508","Oryzorictes tetradactylus","Oryzorictes tetradactylus",100,0,0,0,0,0,0,0,0,0,1,0,0,36
"ITIS:633509","Micropotamogale lamottei","Micropotamogale lamottei",60,0,20,20,0,0,0,0,0,0,1,0,0,69.6
"ITIS:633510","Micropotamogale ruwenzorii","Micropotamogale ruwenzorii",60,0,20,20,0,0,0,0,0,0,1,0,0,98.5
"ITIS:633511","Potamogale velox","Potamogale velox",70,0,10,20,0,0,0,0,0,0,1,1,0,659.99
"ITIS:633512","Echinops telfairi","Echinops telfairi",60,0,0,0,0,0,40,0,0,0,1,0,0,180
"ITIS:633513","Hemicentetes semispinosus","Hemicentetes semispinosus",100,0,0,0,0,0,0,0,0,0,1,0,0,137.8
"ITIS:709713","Hemicentetes nigriceps","Hemicentetes nigriceps",100,0,0,0,0,0,0,0,0,0,1,0,0,102.99
"ITIS:633514","Setifer setosus","Setifer setosus",40,0,0,0,0,60,0,0,0,0,1,0,0,294
"ITIS:633515","Tenrec ecaudatus","Tenrec ecaudatus",90,0,0,0,0,0,0,0,0,10,1,1,0,868
"ITIS:709714","Carpitalpa arendsi","Carpitalpa arendsi",100,0,0,0,0,0,0,0,0,0,1,1,1,52.34
"ITIS:633522","Chlorotalpa duthieae","Chlorotalpa duthieae",100,0,0,0,0,0,0,0,0,0,1,1,1,49.7
"ITIS:633524","Chlorotalpa sclateri","Chlorotalpa sclateri",100,0,0,0,0,0,0,0,0,0,1,1,1,41
"ITIS:633526","Chrysochloris asiatica","Chrysochloris asiatica",100,0,0,0,0,0,0,0,0,0,1,0,0,49
"ITIS:633528","Chrysochloris visagiei","Chrysochloris visagiei",100,0,0,0,0,0,0,0,0,0,1,0,0,30
"ITIS:633527","Chrysochloris stuhlmanni","Chrysochloris stuhlmanni",100,0,0,0,0,0,0,0,0,0,1,0,0,39.8
"ITIS:633529","Chrysospalax trevelyani","Chrysospalax trevelyani",100,0,0,0,0,0,0,0,0,0,1,0,0,426.5
"ITIS:633530","Chrysospalax villosus","Chrysospalax villosus",100,0,0,0,0,0,0,0,0,0,1,0,0,119.88
"ITIS:633532","Cryptochloris zyli","Cryptochloris zyli",40,0,60,0,0,0,0,0,0,0,1,0,0,25
"ITIS:633531","Cryptochloris wintoni","Cryptochloris wintoni",40,0,60,0,0,0,0,0,0,0,1,0,0,25
"ITIS:633533","Eremitalpa granti","Eremitalpa granti",90,10,0,0,0,0,0,0,0,0,1,0,0,26.1
"ITIS:709715","Amblysomus corriae","Amblysomus corriae",100,0,0,0,0,0,0,0,0,0,0,0,1,52.6
"ITIS:633517","Amblysomus hottentotus","Amblysomus hottentotus",100,0,0,0,0,0,0,0,0,0,0,0,1,52.6
"ITIS:709716","Amblysomus marleyi","Amblysomus marleyi",100,0,0,0,0,0,0,0,0,0,0,0,1,52.6
"ITIS:709717","Amblysomus robustus","Amblysomus robustus",100,0,0,0,0,0,0,0,0,0,0,0,1,52.6
"ITIS:709718","Amblysomus septentrionalis","Amblysomus septentrionalis",100,0,0,0,0,0,0,0,0,0,0,0,1,52.6
"ITIS:633520","Calcochloris obtusirostris","Calcochloris obtusirostris",100,0,0,0,0,0,0,0,0,0,1,1,1,24.05
"ITIS:709719","Calcochloris leucorhinus","Calcochloris leucorhinus",100,0,0,0,0,0,0,0,0,0,1,1,1,49.7
"ITIS:709720","Calcochloris tytonis","Calcochloris tytonis",100,0,0,0,0,0,0,0,0,0,1,1,1,49.7
"ITIS:709722","Neamblysomus julianae","Neamblysomus julianae",100,0,0,0,0,0,0,0,0,0,0,0,1,21.99
"ITIS:709721","Neamblysomus gunningi","Neamblysomus gunningi",100,0,0,0,0,0,0,0,0,0,0,0,1,35.84
"ITIS:584921","Elephantulus rupestris","Elephantulus rupestris",100,0,0,0,0,0,0,0,0,0,0,0,1,66.4
"ITIS:584912","Elephantulus brachyrhynchus","Elephantulus brachyrhynchus",100,0,0,0,0,0,0,0,0,0,0,0,1,47.5
"ITIS:584913","Elephantulus edwardii","Elephantulus edwardii",100,0,0,0,0,0,0,0,0,0,0,0,1,48
"ITIS:584914","Elephantulus fuscipes","Elephantulus fuscipes",100,0,0,0,0,0,0,0,0,0,0,0,1,57
"ITIS:584915","Elephantulus fuscus","Elephantulus fuscus",100,0,0,0,0,0,0,0,0,0,0,0,1,52.56
"ITIS:584916","Elephantulus intufi","Elephantulus intufi",100,0,0,0,0,0,0,0,0,0,0,0,1,49.5
"ITIS:584917","Elephantulus myurus","Elephantulus myurus",100,0,0,0,0,0,0,0,0,0,0,0,1,52.4
"ITIS:584918","Elephantulus revoili","Elephantulus revoili",100,0,0,0,0,0,0,0,0,0,0,0,1,32.5
"ITIS:584919","Elephantulus rozeti","Elephantulus rozeti",100,0,0,0,0,0,0,0,0,0,0,0,1,48
"ITIS:584920","Elephantulus rufescens","Elephantulus rufescens",100,0,0,0,0,0,0,0,0,0,0,0,1,37.5
"ITIS:584922","Macroscelides proboscideus","Macroscelides proboscideus",80,0,0,0,0,0,10,0,0,10,0,0,1,38.2
"ITIS:584923","Petrodromus tetradactylus","Petrodromus tetradactylus",100,0,0,0,0,0,0,0,0,0,0,0,1,187.5
"ITIS:584924","Rhynchocyon chrysopygus","Rhynchocyon chrysopygus",100,0,0,0,0,0,0,0,0,0,0,0,1,540
"ITIS:584925","Rhynchocyon cirnei","Rhynchocyon cirnei",100,0,0,0,0,0,0,0,0,0,0,0,1,490
"ITIS:584926","Rhynchocyon petersi","Rhynchocyon petersi",100,0,0,0,0,0,0,0,0,0,0,0,1,424
"ITIS:584927","Orycteropus afer","Orycteropus afer",100,0,0,0,0,0,0,0,0,0,1,1,0,52350.4
"ITIS:584906","Dendrohyrax arboreus","Dendrohyrax arboreus",0,0,0,0,0,0,30,0,0,70,1,1,0,2949.99
"ITIS:584907","Dendrohyrax dorsalis","Dendrohyrax dorsalis",0,0,0,0,0,0,30,0,0,70,1,1,0,3175
"ITIS:584910","Heterohyrax brucei","Heterohyrax brucei",0,0,0,0,0,0,0,0,0,100,0,0,1,2625
"ITIS:584911","Procavia capensis","Procavia capensis",0,0,0,0,0,0,0,0,0,100,0,1,1,3029.98
"ITIS:584938","Elephas maximus","Elephas maximus",0,0,0,0,0,0,0,0,0,100,1,1,1,2915040
"ITIS:584939","Loxodonta africana","Loxodonta africana",0,0,0,0,0,0,0,0,0,100,1,1,1,3940034.28
"ITIS:609784","Loxodonta cyclotis","Loxodonta cyclotis",0,0,0,0,0,0,10,0,0,90,1,1,1,4750000.01
"ITIS:180679","Dugong dugon","Dugong dugon",0,0,0,0,0,0,0,0,0,100,1,1,1,310000
"ITIS:180686","Trichechus inunguis","Trichechus inunguis",0,0,0,0,0,0,0,0,0,100,1,1,1,480000
"ITIS:180684","Trichechus manatus","Trichechus manatus",0,0,0,0,0,0,0,0,0,100,1,1,1,433333
"ITIS:180685","Trichechus senegalensis","Trichechus senegalensis",0,0,0,0,0,0,0,0,0,100,1,1,1,454000
"ITIS:624902","Dasypus septemcinctus","Dasypus septemcinctus",100,0,0,0,0,0,0,0,0,0,1,0,0,1526.65
"ITIS:993360","Dasypus yepesi","Dasypus yepesi",100,0,0,0,0,0,0,0,0,0,1,0,0,2785.87
"ITIS:624901","Dasypus sabanicola","Dasypus sabanicola",100,0,0,0,0,0,0,0,0,0,1,0,0,1150.01
"ITIS:624900","Dasypus pilosus","Dasypus pilosus",100,0,0,0,0,0,0,0,0,0,1,0,0,4444.98
"ITIS:180103","Dasypus novemcinctus","Dasypus novemcinctus",100,0,0,0,0,0,0,0,0,0,1,0,0,4203.78
"ITIS:624899","Dasypus kappleri","Dasypus kappleri",100,0,0,0,0,0,0,0,0,0,1,0,0,9500
"ITIS:624898","Dasypus hybridus","Dasypus hybridus",100,0,0,0,0,0,0,0,0,0,1,0,0,1500
"ITIS:727511","Calyptophractus retusus","Calyptophractus retusus",100,0,0,0,0,0,0,0,0,0,1,0,0,129.99
"ITIS:624895","Chaetophractus nationi","Chaetophractus nationi",50,10,10,0,0,0,0,0,0,30,1,1,1,2150.01
"ITIS:624896","Chaetophractus vellerosus","Chaetophractus vellerosus",50,10,10,0,0,0,0,0,0,30,1,1,1,1030.01
"ITIS:624897","Chaetophractus villosus","Chaetophractus villosus",50,10,10,0,0,0,0,0,0,30,1,1,1,4540.04
"ITIS:624890","Chlamyphorus truncatus","Chlamyphorus truncatus",100,0,0,0,0,0,0,0,0,0,1,0,0,44.3
"ITIS:624903","Euphractus sexcinctus","Euphractus sexcinctus",50,0,0,0,0,0,0,0,0,50,1,1,1,4782.89
"ITIS:624907","Zaedyus pichiy","Zaedyus pichiy",100,0,0,0,0,0,0,0,0,0,1,1,1,1380
"ITIS:624894","Cabassous unicinctus","Cabassous unicinctus",100,0,0,0,0,0,0,0,0,0,1,1,0,4799.99
"ITIS:624891","Cabassous centralis","Cabassous centralis",100,0,0,0,0,0,0,0,0,0,1,1,0,3809.96
"ITIS:624892","Cabassous chacoensis","Cabassous chacoensis",100,0,0,0,0,0,0,0,0,0,1,1,0,1490.01
"ITIS:624893","Cabassous tatouay","Cabassous tatouay",100,0,0,0,0,0,0,0,0,0,1,1,0,5349.95
"ITIS:624904","Priodontes maximus","Priodontes maximus",90,0,0,0,10,0,0,0,0,0,1,0,0,45359.68
"ITIS:624905","Tolypeutes matacus","Tolypeutes matacus",80,0,0,0,0,0,20,0,0,0,1,1,1,1200
"ITIS:624906","Tolypeutes tricinctus","Tolypeutes tricinctus",80,0,0,0,0,0,20,0,0,0,1,1,1,1487
"ITIS:727513","Bradypus pygmaeus","Bradypus pygmaeus",0,0,0,0,0,0,0,0,0,100,1,1,1,4022.57
"ITIS:624886","Bradypus torquatus","Bradypus torquatus",0,0,0,0,0,0,0,0,0,100,1,1,1,3899.96
"ITIS:624887","Bradypus tridactylus","Bradypus tridactylus",0,0,0,0,0,0,0,0,0,100,1,1,1,3849.99
"ITIS:624888","Bradypus variegatus","Bradypus variegatus",0,0,0,0,0,0,0,0,0,100,1,1,1,4335.01
"ITIS:624908","Choloepus didactylus","Choloepus didactylus",0,0,0,0,0,0,30,0,0,70,1,0,0,5160
"ITIS:624909","Choloepus hoffmanni","Choloepus hoffmanni",0,0,0,0,0,0,30,0,0,70,1,0,0,4750.01
"ITIS:624910","Cyclopes didactylus","Cyclopes didactylus",100,0,0,0,0,0,0,0,0,0,1,0,0,329.5
"ITIS:624911","Myrmecophaga tridactyla","Myrmecophaga tridactyla",100,0,0,0,0,0,0,0,0,0,1,1,1,22333.15
"ITIS:624912","Tamandua mexicana","Tamandua mexicana",100,0,0,0,0,0,0,0,0,0,1,1,1,4209.98
"ITIS:624913","Tamandua tetradactyla","Tamandua tetradactyla",100,0,0,0,0,0,0,0,0,0,1,1,1,5515.06
"ITIS:573214","Anathana ellioti","Anathana ellioti",80,0,0,0,0,0,20,0,0,0,0,0,1,160
"ITIS:573215","Dendrogale melanura","Dendrogale melanura",100,0,0,0,0,0,0,0,0,0,0,0,1,60
"ITIS:573216","Dendrogale murina","Dendrogale murina",100,0,0,0,0,0,0,0,0,0,0,0,1,50
"ITIS:727514","Tupaia moellendorffi","Tupaia moellendorffi",90,0,0,0,0,0,0,0,0,10,0,0,1,150.45
"ITIS:573221","Tupaia gracilis","Tupaia gracilis",90,0,0,0,0,0,0,0,0,10,0,0,1,74.58
"ITIS:573230","Tupaia tana","Tupaia tana",90,0,0,0,0,0,0,0,0,10,0,0,1,197.83
"ITIS:573229","Tupaia splendidula","Tupaia splendidula",90,0,0,0,0,0,0,0,0,10,0,0,1,160
"ITIS:573228","Tupaia picta","Tupaia picta",90,0,0,0,0,0,0,0,0,10,0,0,1,147.5
"ITIS:573227","Tupaia palawanensis","Tupaia palawanensis",90,0,0,0,0,0,0,0,0,10,0,0,1,168.05
"ITIS:573226","Tupaia nicobarica","Tupaia nicobarica",90,0,0,0,0,0,0,0,0,10,0,0,1,170.25
"ITIS:573225","Tupaia montana","Tupaia montana",90,0,0,0,0,0,0,0,0,10,0,0,1,199
"ITIS:573217","Tupaia belangeri","Tupaia belangeri",90,0,0,0,0,0,0,0,0,10,0,0,1,200
"ITIS:573222","Tupaia javanica","Tupaia javanica",90,0,0,0,0,0,0,0,0,10,0,0,1,105
"ITIS:573224","Tupaia minor","Tupaia minor",90,0,0,0,0,0,0,0,0,10,0,0,1,64.28
"ITIS:573220","Tupaia glis","Tupaia glis",90,0,0,0,0,0,0,0,0,10,0,0,1,169.83
"ITIS:573219","Tupaia dorsalis","Tupaia dorsalis",90,0,0,0,0,0,0,0,0,10,0,0,1,265
"ITIS:573218","Tupaia chrysogaster","Tupaia chrysogaster",90,0,0,0,0,0,0,0,0,10,0,0,1,131.08
